timestamp,model,inspection_name,result,score,overall_result,result_image_id
2026-05-19 10:53:47,CV5VS_MODEL,Check Valve,PASS,0.8827,PASS,20260519_105347_Image_20260512180009155
2026-05-19 10:53:47,CV5VS_MODEL,Bolt & Washer,PASS,0.9345,PASS,20260519_105347_Image_20260512180009155
2026-05-19 10:53:47,CV5VS_MODEL,Bolt & Washer,PASS,0.9484,PASS,20260519_105347_Image_20260512180009155
2026-05-19 10:53:49,CV5VS_MODEL,Filter Drier,PASS,0.9408,PASS,20260519_105349_Image_20260512175843052
2026-05-19 10:53:49,CV5VS_MODEL,Hot Gas Valve,PASS,0.9396,PASS,20260519_105349_Image_20260512175843052
2026-05-19 10:53:49,CV5VS_MODEL,Expansion Valve,PASS,0.9626,PASS,20260519_105349_Image_20260512175843052
2026-05-19 10:53:49,CV5VS_MODEL,High Pressure Sensor,PASS,0.9867,PASS,20260519_105349_Image_20260512175843052
2026-05-19 10:53:49,CV5VS_MODEL,Common-Start-Run,PASS,0.7198,PASS,20260519_105349_Image_20260512175843052
2026-05-19 10:53:49,CV5VS_MODEL,Check Valve,PASS,0.7001,PASS,20260519_105349_Image_20260512175843052
2026-05-19 10:53:49,CV5VS_MODEL,Bolt & Washer,PASS,0.8277,PASS,20260519_105349_Image_20260512175843052
2026-05-19 10:53:49,CV5VS_MODEL,Bolt & Washer,PASS,0.7184,PASS,20260519_105349_Image_20260512175843052
2026-05-19 10:57:08,CV5VS_MODEL,Filter Drier,PASS,0.9293,PASS,20260519_105708_Image_20260512180103226
2026-05-19 10:57:08,CV5VS_MODEL,Hot Gas Valve,PASS,0.9317,PASS,20260519_105708_Image_20260512180103226
2026-05-19 10:57:08,CV5VS_MODEL,Expansion Valve,PASS,0.9224,PASS,20260519_105708_Image_20260512180103226
2026-05-19 10:57:08,CV5VS_MODEL,High Pressure Sensor,PASS,0.9825,PASS,20260519_105708_Image_20260512180103226
2026-05-19 10:57:08,CV5VS_MODEL,Common-Start-Run,PASS,0.9306,PASS,20260519_105708_Image_20260512180103226
2026-05-19 10:57:08,CV5VS_MODEL,Check Valve,PASS,0.9678,PASS,20260519_105708_Image_20260512180103226
2026-05-19 10:57:08,CV5VS_MODEL,Bolt & Washer,PASS,0.9350,PASS,20260519_105708_Image_20260512180103226
2026-05-19 10:57:08,CV5VS_MODEL,Bolt & Washer,PASS,0.9698,PASS,20260519_105708_Image_20260512180103226
2026-05-19 11:00:36,CV5VS_MODEL,Filter Drier,PASS,0.9306,PASS,20260519_110036_Image_20260512180009155
2026-05-19 11:00:36,CV5VS_MODEL,Hot Gas Valve,PASS,0.9696,PASS,20260519_110036_Image_20260512180009155
2026-05-19 11:00:36,CV5VS_MODEL,Expansion Valve,PASS,0.6547,PASS,20260519_110036_Image_20260512180009155
2026-05-19 11:00:36,CV5VS_MODEL,High Pressure Sensor,PASS,0.9807,PASS,20260519_110036_Image_20260512180009155
2026-05-19 11:00:36,CV5VS_MODEL,Common-Start-Run,PASS,0.9300,PASS,20260519_110036_Image_20260512180009155
2026-05-19 11:00:36,CV5VS_MODEL,Check Valve,PASS,0.8827,PASS,20260519_110036_Image_20260512180009155
2026-05-19 11:00:36,CV5VS_MODEL,Bolt & Washer,PASS,0.9345,PASS,20260519_110036_Image_20260512180009155
2026-05-19 11:00:36,CV5VS_MODEL,Bolt & Washer,PASS,0.9484,PASS,20260519_110036_Image_20260512180009155
